_id,Inspection ID,Facility ID,Facility Name,Facility Address,Facility Address 2,Facility Municipality Name,Facility City,Facility County,Facility State,Facility Postal Code,Facility Latitude,Facility Longitude,Venue Type,Inspection Date,Inspection End,Inspection Purpose,Inspection Passed,Inspection Number,Inspector Name,"Free Chlorine, Shallow","Free Chlorine, Deep","Combined Chlorine, Shallow","Combined Chlorine, Deep","Free Bromine, Shallow","Free Bromine, Deep","pH Value, Shallow","pH Value, Deep",Cyanuric Acid,Turnover,Enclosure,Main Drain Visible,Safety Equipment,Disinfectant Level,pH Balance,No Imminent Health Hazards,Abated Date
277271,200033,274,NORTH PARK WADING POOL, S RIDGE DRIVE,,McCandless,ALLISON PARK,Allegheny County,PA,15101,,,WADING POOL SYSTEM,2022-06-17T14:40:00,2022-06-20T15:20:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,1.2,,0.2,,,,7.4,,,350,t,t,f,t,t,t,2022-08-10
277272,195878,2387,STANFORD COURT POOL,1200 STANFORD COURT,,Kennedy Township,KENNEDY TWP.,Allegheny County,PA,15108,40.492278,-80.110395,POOL (CONDO OUTDOOR),2021-10-13T10:00:00,2021-10-13T10:13:00,INITIAL INSPECTION,f,1,LAURIA D. ANTHONY,,,,,,,,,,,t,t,t,t,t,t,2021-10-13
277273,195932,1473,SPRINGHILL SUITES BAKERY SQUARE POOL,134 BAKERY SQUARE  BOULEVARD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15206,40.456827,-79.9149285,POOLS (INDOOR),2021-10-12T15:00:00,2021-10-15T15:30:00,INITIAL INSPECTION,f,1,ANDERSON IAN,,,,,,,,,,,t,t,t,t,t,t,2021-10-21
277274,195938,2357,CHARTIERS VALLEY HIGH SCHOOL POOL,50 THOMS RUN  ROAD,,Collier Township,PRESTO,Allegheny County,PA,15017,40.378779,-80.102538,POOLS (SCHOOLS),2021-10-14T10:00:00,2021-10-15T10:30:00,INITIAL INSPECTION,t,1,WILSON ANGELA,2,1.8,0.2,0.2,,,7.4,7.4,,1100,t,t,f,t,t,t,2021-11-12
277275,195969,3843,GOLDFISH SWIM SCHOOL,160 LAKE DRIVE,,Pine Township,WEXFORD,Allegheny County,PA,15090,40.616406,-80.0526735,POOLS (INDOOR),2021-10-14T13:30:00,2021-10-19T14:00:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,2,,0.2,,,,7.4,,,293,t,t,f,t,t,t,2021-10-27
277276,195993,683,DONALDSON ELEMENTARY SCHOOL POOL,600 DONALDSON ROAD,,North Fayette Township,OAKDALE,Allegheny County,PA,15051,,,POOLS (SCHOOLS),2021-10-18T09:30:00,2021-10-19T09:55:00,INITIAL INSPECTION,f,1,MANOWN MARYANN,3,,0.2,,,,7.4,,,120,t,t,t,t,t,t,2021-10-25
277277,195996,2428,WEST ALLEGHENY SR HIGH SCHOOL - POOL,205 WEST ALLEGHENY ROAD,,North Fayette Township,IMPERIAL,Allegheny County,PA,15126,40.448799,-80.239788,POOLS (SCHOOLS),2021-10-18T10:40:00,2021-10-19T11:50:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,4.5,4.5,0,0,,,7.2,7.2,,621,t,t,f,t,t,t,2021-10-26
277278,195998,1201,MOON HIGH SCHOOL POOL,8353 UNIVERSITY BOULEVARD,,Moon Township,MOON TOWNSHIP,Allegheny County,PA,15108,40.510314,-80.220006,POOLS (SCHOOLS),2021-10-18T13:50:00,2021-10-19T14:45:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,4.5,4,0,0,,,7.4,7.4,,725,t,t,t,t,t,t,2021-10-25
277279,196018,1098,MCKNIGHT HOTEL - HOT TUB,4575 MCKNIGHT ROAD,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,40.504518,-80.0103645,SPA/HOT TUB (INDOOR),2021-10-19T13:55:00,2021-10-20T14:10:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,,,0.4,,,,,,,40,t,t,f,t,t,t,2021-10-26
277280,196041,2366,KEYSTONE OAKS HIGH SCHOOL POOL,1000 KELTON AVENUE,Building & Grounds Dept,Mount Lebanon,PITTSBURGH,Allegheny County,PA,15216,40.387284,-80.0305245,POOLS (SCHOOLS),2021-10-20T10:00:00,2021-10-21T10:40:00,INITIAL INSPECTION,t,1,WILSON ANGELA,3.2,3.2,0.2,0.2,,,7.4,7.4,,460,t,t,t,t,t,t,2022-01-31
277281,196160,5142,COMFORT INN & SUITES POOL,1100 BANKSVILLE ROAD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15216,40.419909,-80.030268,POOLS (INDOOR),2021-10-20T10:10:00,2021-10-26T10:40:00,FOLLOW UP INSPECTION,t,2,MANOWN MARYANN,6.5,,0.5,,,,7.2,,,,t,t,f,t,f,t,2021-11-24
277282,196234,2117,STEEL VALLEY MIDDLE / SENIOR HIGH  POOL,3113 MAIN STREET,,Munhall,HOMESTEAD,Allegheny County,PA,15120,40.388445,-79.8985485,POOLS (SCHOOLS),2021-10-29T10:15:00,2021-10-29T10:25:00,FOLLOW UP INSPECTION,t,3,WOLFE CURRIER,,,,,,,7.8,,,500,t,t,t,t,t,t,2021-11-01
277283,200069,56,WINDWOOD PARKS / WATER SLIDE POOL,903 LAKE ROAD,,Marshall Township,BRADFORD WOODS,Allegheny County,PA,15015,40.628232,-80.09001,WATER SLIDE POOLS,2022-06-21T15:00:00,2022-06-22T15:45:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,1.6,,0.2,,,,7.6,,,,t,t,f,t,t,t,2022-07-07
277284,200104,7574,VIRGINIA HILLS POOL,200 FALLS CHURCH ROAD,,North Fayette Township,Imperial,Allegheny County,PA,15126,40.443462,-80.2342215,POOLS (OUTDOOR),2022-06-17T11:30:00,2022-06-23T12:10:00,FOLLOW UP INSPECTION,t,2,MANOWN MARYANN,3,,0,,,,7.6,,0,,t,t,f,t,t,t,
277285,200142,350,VENTANA HILLS POOL,1350 VENTANA DRIVE,,ROBINSON TOWNSHIP,CORAOPOLIS,Allegheny County,PA,15108,40.467483,-80.150058,POOLS (OUTDOOR),2022-06-21T15:45:00,2022-06-24T16:30:00,FOLLOW UP INSPECTION,t,8,MANOWN MARYANN,4,,0,,,,7.4,,0,200,t,t,f,t,t,t,2023-09-14
277286,200167,2444,CHESTNUT RIDGE APARTMENT POOL,3200 CHESTNUT RIDGE DRIVE,,ROBINSON TOWNSHIP,PITTSBURGH,Allegheny County,PA,15205,40.435713,-80.155962,POOLS (OUTDOOR),2022-06-23T15:30:00,2022-06-27T16:15:00,FOLLOW UP INSPECTION,t,2,MANOWN MARYANN,4,,0,,,,7.6,,50,65,t,t,f,t,t,t,2022-08-22
277287,200168,2116,BOYCE PARK WAVE POOL,675 OLD FRANKSTOWN ROAD,,Monroeville,MONROEVILLE,Allegheny County,PA,15146,40.460472,-79.7528205,POOLS (OUTDOOR),2022-06-24T12:00:00,2022-06-27T13:00:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,2,,0,,,,7.4,,,1200,t,t,t,t,t,t,2022-06-28
277288,200181,2276,COMMUNITY SWIM CLUB POOL - WADING POOL,100 AQUA DRIVE,,O'Hara Township,PGH,Allegheny County,PA,15238,40.514895,-79.858314,WADING POOL SYSTEM,2022-06-23T10:00:00,2022-06-27T11:00:00,INITIAL INSPECTION,t,1,FREEMAN MICHELE,1.6,,0.2,,0,0,7.6,,<50,55,t,t,f,t,t,t,2024-07-25
277289,200182,1972,AMMON POOL/CITY OF PITTSBURGH,2217 BEDFORD AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15219,40.448718,-79.9778835,POOLS (OUTDOOR),2022-06-27T11:00:00,2022-06-27T13:00:00,INITIAL INSPECTION,t,1,FREEMAN MICHELE,0.4,0.4,0,0,0,0,7.6,7.6,<50,120,t,t,t,t,t,f,2023-07-19
277290,200195,2486,CLAIRTON MUNICIPAL POOL,435 FREEMONT STREET,,Clairton,CLAIRTON,Allegheny County,PA,15025,40.302486,-79.8945435,POOLS (OUTDOOR),2022-06-23T13:00:00,2022-06-28T14:00:00,INITIAL INSPECTION,t,1,CONLEY FAON,2,2,0,0,,,7.2,7.0,,1100,t,t,t,t,t,t,2022-07-11
277291,200196,2507,CLAIRTON MUNICIPAL POOL - WADING,435 FREEMONT STREET,,Clairton,CLAIRTON,Allegheny County,PA,15025,40.302486,-79.8945435,WADING POOL SYSTEM,2022-06-24T12:00:00,2022-06-28T13:00:00,INITIAL INSPECTION,t,1,CONLEY FAON,0,0,0,0,,,10,10,,110,t,t,f,t,f,f,2022-07-11
277292,200209,2356,THE CLUB AT NEVILLEWOOD - POOL,1000 NEVILLEWOOD DRIVE,,Collier Township,PRESTO,Allegheny County,PA,15142,40.385808,-80.1259065,POOLS (OUTDOOR),2022-06-28T13:20:00,2022-06-29T13:53:00,INITIAL INSPECTION,t,1,WOLFE CURRIER,2.8,,0,,,,7.2,,<30,180,t,t,t,t,t,t,2022-07-01
277293,200218,2297,VALLEY BROOK SWIM CLUB MAIN POOL,1 CALLENDAR  ROAD,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,,,POOLS (OUTDOOR),2022-06-28T12:30:00,2022-06-29T13:00:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,3.4,3.8,0.2,0,,,7.4,7.4,<30,1600,t,t,t,t,t,t,2022-07-07
277294,200219,1972,AMMON POOL/CITY OF PITTSBURGH,2217 BEDFORD AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15219,40.448718,-79.9778835,POOLS (OUTDOOR),2022-06-28T09:00:00,2022-06-29T10:00:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,1.4,1.4,0,0,0,0,7.6,7.4,<50,,t,t,t,t,t,f,2023-07-19
277295,200237,2223,HUNTER'S POINT CONDO POOL,2551 C PHEASANT RUN DRIVE,,Franklin Park,WEXFORD,Allegheny County,PA,15090,40.604922,-80.0885925,POOL (CONDO OUTDOOR),2022-06-28T14:30:00,2022-06-30T15:20:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,4.8,,0,,,,7.4,,<30,110,t,t,f,t,t,t,2022-08-18
277296,200240,2255,INGOMAR NORTH SWIM CLUB POOL,456 OLIVE STREET,,McCandless,PITTSBURGH,Allegheny County,PA,15237,,,POOLS (OUTDOOR),2022-06-29T14:30:00,2022-06-30T15:15:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,2.6,1.6,0,0,,,7.4,7.2,<30,330,t,t,t,t,t,t,2022-07-01
277297,200245,2180,WHITE OAK BORO / HERITAGE HILL POOL, VICTORIA  DRIVE,,White Oak,WHITE OAK,Allegheny County,PA,15131,,,POOLS (OUTDOOR),2022-06-30T11:30:00,2022-07-01T12:30:00,INITIAL INSPECTION,t,1,TIJANI ISSA,2,2,0,0,,,7.6,7.4,30,834.4,t,t,t,t,t,t,2022-07-01
277298,200269,2507,CLAIRTON MUNICIPAL POOL - WADING,435 FREEMONT STREET,,Clairton,CLAIRTON,Allegheny County,PA,15025,40.302486,-79.8945435,WADING POOL SYSTEM,2022-06-30T14:00:00,2022-07-01T14:30:00,FOLLOW UP INSPECTION,t,2,CONLEY FAON,4.2,4.2,0,0,,,7.4,7.4,,50,t,t,f,t,f,f,2022-07-11
277299,200274,5426,CRAFTON BOROUGH SPLASH POOL,117 W STEUBENVILLE  STREET,,Crafton,PITTSBURGH,Allegheny County,PA,15205,,,WADING POOL SYSTEM,2022-06-27T15:30:00,2022-07-01T15:50:00,FOLLOW UP INSPECTION,t,2,MANOWN MARYANN,3.5,,0.2,,,,7.6,,0,80,t,t,f,t,t,t,2022-10-25
277300,200298,2047,WESTWOOD POOL/CITY OF PITTSBURGH,100 GUYLAND STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15205,40.430817,-80.049771,POOLS (OUTDOOR),2022-07-05T15:20:00,2022-07-06T16:00:00,FOLLOW UP INSPECTION,t,2,LAURIA D. ANTHONY,3,3,0,0,,,7.5,7.6,,500,t,t,t,t,f,t,2022-07-18
277301,200315,1971,TREES HALL POOL,1971 ALLEQUIPPA STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15260,,,POOLS (SCHOOLS),2022-07-01T12:00:00,2022-07-06T14:00:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,3,2.6,0.2,0.2,0,0,7.6,7.6,<50,510,t,t,f,t,t,t,2022-07-07
277302,200318,2065,YOUGHIOGHENY COUNTRY CLUB POOL,1901 GREENOCK / BUENA VISTA ROAD,,Elizabeth Township,MC KEESPORT,Allegheny County,PA,15135,40.300029,-79.814709,POOLS (OUTDOOR),2022-07-06T12:00:00,2022-07-07T12:40:00,FOLLOW UP INSPECTION,t,4,TIJANI ISSA,3,3,0,0,,,7.6,7.6,,230,t,t,f,t,t,t,2022-08-12
277303,200331,2088,HAYMAKER SWIM & RACQUET CLUB POOL,106 PENN LEAR DRIVE,,Monroeville,MONROEVILLE,Allegheny County,PA,15146,40.400307,-79.7604705,POOLS (OUTDOOR),2022-07-06T15:15:00,2022-07-07T16:00:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,2.5,,0,,,,7.5,,,350,t,t,t,t,t,t,2022-07-07
277304,200338,2023,TRIMONT RESIDENTIAL CONDOS POOL,1 TRIMONT LANE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15211,40.438224,-80.0201835,POOL (CONDO OUTDOOR),2022-07-06T13:30:00,2022-07-07T14:30:00,FOLLOW UP INSPECTION,t,3,MANOWN MARYANN,1.5,,0,,,,7.2,,50,42,t,t,f,t,f,t,2022-08-29
277305,200348,2201,BELLEVUE MEMORIAL POOL,320 BELLEVUE ROAD,,Ross Township,PITTSBURGH,Allegheny County,PA,15202,40.504257,-80.0411355,POOLS (OUTDOOR),2022-07-07T13:15:00,2022-07-08T13:35:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,1.8,1.8,0,0,,,7.4,7.4,<30,1210,t,t,t,t,t,t,2022-07-14
277306,200352,1227,COBBLESTONE CONDOMINIUM/ POOL,175 COBBLESTONE DRIVE,,Ohio Township,PITTSBURGH,Allegheny County,PA,15237,40.539132,-80.082693,POOL (CONDO OUTDOOR),2022-07-07T14:10:00,2022-07-08T14:20:00,FOLLOW UP INSPECTION,t,4,NOBBS SCOTT,,,,,,,,,,,t,t,f,t,t,t,2022-07-25
277307,200358,9697,HAMPSHIRE HOUSE APT POOL,195 MT LEBANON BOULEVARD,,Mount Lebanon,Pittsburgh,Allegheny County,PA,15228,40.368321,-80.0388225,POOLS (OUTDOOR),2022-07-07T14:00:00,2022-07-08T14:35:00,INITIAL INSPECTION,t,1,WOLFE CURRIER,2.8,,0,,,,7.0,,<30,120,t,t,t,t,f,t,2023-08-25
277308,200361,358,EDGEWOOD CLUB WADING POOL,1 PENNWOOD AVENUE,,Edgewood,PITTSBURGH,Allegheny County,PA,15218,40.432239,-79.885233,WADING POOL SYSTEM,2022-07-07T12:20:00,2022-07-08T12:40:00,INITIAL INSPECTION,t,1,ANDERSON IAN,2,,0.2,,,,7.6,,,55,t,t,f,t,t,t,2022-07-14
277309,200384,5983,NEVILLESIDE  HOA POOL ,1900 CAMBRIDGE  DRIVE,,Collier Township,PRESTO,Allegheny County,PA,15142,40.38822,-80.1363375,POOL (CONDO OUTDOOR),2022-07-08T14:45:00,2022-07-11T15:05:00,INITIAL INSPECTION,t,1,WOLFE CURRIER,2.6,,0,,,,7.4,,<30,,t,t,f,t,t,t,2022-08-17
277310,200385,8137,CHERRY HILL HOA POOL,2100 CHERRY HILL DRIVE,,Collier Township,Presto,Allegheny County,PA,15142,,,POOL (CONDO OUTDOOR),2022-07-08T14:17:00,2022-07-11T14:37:00,FOLLOW UP INSPECTION,t,5,WOLFE CURRIER,5.8,,0,,,,7.4,,48,70,t,t,f,t,t,t,2022-08-10
277311,200407,2196,SEWICKLEY HEIGHTS MANOR HOMES POOL,101 GREENWOOD DRIVE,,Aleppo Township,SEWICKLEY,Allegheny County,PA,15143,40.53942,-80.1527445,POOL (CONDO OUTDOOR),2022-07-11T13:20:00,2022-07-12T14:00:00,FOLLOW UP INSPECTION,t,2,LAURIA D. ANTHONY,5,5,0,0,,,7.6,7.6,,450,t,t,f,t,t,t,2022-07-18
277312,200421,9737,CITY VIEW APARTMENTS POOL,1420 CENTRE AVENUE,,Pittsburgh,Pittsburgh,Allegheny County,PA,15219,40.44042,-79.986429,POOLS (OUTDOOR),2022-07-12T12:05:00,2022-07-12T12:40:00,INITIAL INSPECTION,t,1,ANDERSON IAN,4.4,,0,,,,7.4,,,225,t,t,f,t,t,t,2022-07-14
277313,200424,1985,HIGHLAND PARK POOL/CITY OF PITTSBURGH,151 LAKE DRIVE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15206,,,POOLS (OUTDOOR),2022-07-11T10:30:00,2022-07-12T12:30:00,INITIAL INSPECTION,t,1,FREEMAN MICHELE,0.8,0.4,0.2,0.2,0,0,7.4,7.6,<50,1600,t,t,t,t,t,f,2022-07-15
277314,200444,1317,VILLAS OF WOODCREEK / POOL,6075 CALEDONIA  COURT,,South Fayette Township,BRIDGEVILLE,Allegheny County,PA,15017,40.34925,-80.139168,POOL (CONDO OUTDOOR),2022-07-12T14:30:00,2022-07-13T14:55:00,INITIAL INSPECTION,t,1,WOLFE CURRIER,2.8,,0,,,,7.4,,<30,85,t,t,f,t,t,t,2022-08-22
277315,200446,1163,BERKSHIRES CLUBHOUSE / POOL,6000 MIDDLEFIELD DRIVE,,South Fayette Township,MCDONALD,Allegheny County,PA,15057,40.368474,-80.1773595,POOL (CONDO OUTDOOR),2022-07-12T13:10:00,2022-07-13T13:35:00,INITIAL INSPECTION,t,1,WOLFE CURRIER,5.6,,0,,,,7.2,,<30,130,t,t,f,t,t,t,2023-08-30
277316,200447,2298,CHARLEMAGNE II POOL,4000 CHARLEMAGNE CIRCLE,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,40.544298,-80.0171145,POOL (CONDO OUTDOOR),2022-07-08T12:30:00,2022-07-13T13:30:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,2.2,,0,,,,7.0,,,55,t,t,f,t,f,t,2023-07-11
277317,200489,2470,HIDDEN VALLEY POOL,2774 BINGHAM DRIVE,,Upper St Clair Township,PITTSBURGH,Allegheny County,PA,15241,40.31262,-80.1079875,POOL (CONDO OUTDOOR),2022-07-13T15:20:00,2022-07-14T15:35:00,INITIAL INSPECTION,t,1,WOLFE CURRIER,1.4,,0,,,,7.4,,<30,,t,t,f,t,t,t,2023-06-21
277318,200492,2475,WOODLAND HILLS CLUB POOL,2799 BINGHAM DRIVE,,Upper St Clair Township,PITTSBURGH,Allegheny County,PA,15241,40.312791,-80.1064665,POOLS (OUTDOOR),2022-07-13T14:20:00,2022-07-14T14:55:00,INITIAL INSPECTION,t,1,WOLFE CURRIER,1,1.2,0,0,,,7.4,7.4,<30,550,t,t,t,t,t,t,2022-07-18
277319,200493,2488,WOODLAND HILLS CLUB WADING POOL,2799 BINGHAM DRIVE,,Upper St Clair Township,PITTSBURGH,Allegheny County,PA,15241,40.312791,-80.1064665,WADING POOL SYSTEM,2022-07-13T15:00:00,2022-07-14T15:05:00,INITIAL INSPECTION,t,1,WOLFE CURRIER,3,,0,,,,7.4,,<30,,t,t,t,t,t,t,
277320,200494,780,BIRNAM WOODS APARTMENTS POOL,900 MACBETH DRIVE,,Monroeville,MONROEVILLE,Allegheny County,PA,15146,40.426416,-79.758522,POOLS (OUTDOOR),2022-07-13T14:15:00,2022-07-14T14:30:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,,,,,,,,,,,t,t,t,t,t,t,2022-07-13
277321,200495,2315,MEWS POOL,710 BROWNS LANE,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,40.5459,-80.020944,POOL (CONDO OUTDOOR),2022-07-13T14:30:00,2022-07-14T15:30:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,1,1,0,0,,,7.2,7.2,,275,t,t,t,t,t,t,2022-07-14
277322,200504,850,SUMMERSET COMMUNITY POOL,1425 PARKVIEW BOULEVARD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15217,40.419774,-79.91613,POOL (CONDO OUTDOOR),2022-07-08T03:15:00,2022-07-14T03:45:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,2.2,,0,,,,7.2,,,200,t,t,t,t,t,t,2022-07-15
277323,200530,750,GREENBRIER VILLAGE APARTMENTS POOL,1701 GREENVALLEY DRIVE,,Scott Township,PITTSBURGH,Allegheny County,PA,15220,40.398012,-80.061876,POOLS (OUTDOOR),2022-07-14T13:20:00,2022-07-15T13:45:00,INITIAL INSPECTION,t,1,WOLFE CURRIER,3.6,,0,,,,7.4,,,65,t,t,f,t,t,t,2023-08-25
277324,200532,2448,MANORVIEW APTS POOL,101 MANORVIEW ROAD,,Scott Township,PITTSBURGH,Allegheny County,PA,15220,40.394493,-80.0650395,POOLS (OUTDOOR),2022-07-14T14:05:00,2022-07-15T14:25:00,INITIAL INSPECTION,t,1,WOLFE CURRIER,3.4,,0,,,,7.4,,<30,115,t,t,f,t,t,t,2022-08-23
277325,200540,555,WALNUT CROSSING POOL,4175 IVANHOE DRIVE,,Monroeville,MONROEVILLE,Allegheny County,PA,15146,40.435893,-79.763526,POOLS (OUTDOOR),2022-07-13T15:00:00,2022-07-15T15:45:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,2,,0,,,,7.5,,,190,t,t,t,t,t,t,2022-07-15
277326,200573,9717,KAUFMANNS GRAND ON 5TH POOL,434 5TH AVENUE,,Pittsburgh,Pittsburgh,Allegheny County,PA,15219,40.439691,-79.9980705,POOLS (OUTDOOR),2022-07-12T11:00:00,2022-07-18T11:45:00,INITIAL INSPECTION,t,1,MURPHY COLLEEN,2,,0,,,,7.3,,,20,t,t,f,t,t,t,2022-07-18
277327,200585,2293,RICHLAND SWIM CLUB POOL,4104 DICKEY ROAD,,Richland Township,GIBSONIA,Allegheny County,PA,15044,40.642812,-79.9457715,POOLS (OUTDOOR),2022-07-15T13:00:00,2022-07-18T13:15:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,1.8,1.8,0,0,,,7.6,7.8,<30,775,t,t,t,t,t,t,2022-07-21
277328,200589,74,THORNBERRY CONDO ASSOC,744 WINDVUE DRIVE,,ROBINSON TOWNSHIP,ROBINSON,Allegheny County,PA,15205,40.429872,-80.0941635,POOL (CONDO OUTDOOR),2022-07-15T14:45:00,2022-07-18T15:30:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,,,,,3,3,7.2,7.2,,120,t,t,t,t,t,t,2022-07-21
277329,200598,1301,SHERWOOD EVENT CENTER POOL,400 SHERWOOD ROAD,,Wilkinsburg,WILKINSBURG,Allegheny County,PA,15221,40.435227,-79.8645375,POOLS (OUTDOOR),2022-07-18T14:00:00,2022-07-19T14:45:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,3.8,,0,,,,7.6,,,450,t,t,t,t,t,t,2022-08-08
277330,200599,2069,BRYN MAWR APTS POOL,100 BRYN MAWR COURT,,Forest Hills,FOREST HILLS,Allegheny County,PA,15221,40.434669,-79.8655185,POOLS (OUTDOOR),2022-07-18T14:45:00,2022-07-19T15:15:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,3.8,,0,,,,7.4,,,60,t,t,t,t,t,t,2022-07-18
277331,200621,2197,RIVER OAKS COMMUITY CONDO POOL,1 OAKHURST  CIRCLE,,Aspinwall,ASPINWALL,Allegheny County,PA,15215,40.497651,-79.9058475,POOLS (OUTDOOR),2022-07-13T13:00:00,2022-07-19T15:00:00,INITIAL INSPECTION,t,1,FREEMAN MICHELE,2.4,2.2,0.2,0.2,0,0,7.6,7.6,<50,600,t,t,f,t,t,t,2024-08-23
277332,200632,666,HIDDEN RIDGE CONDOMINIUMS,1001 HIDDEN RIDGE COURT,,South Park Township,SOUTH PARK,Allegheny County,PA,15129,40.291299,-79.9897905,POOL (CONDO OUTDOOR),2022-07-18T11:30:00,2022-07-20T12:30:00,INITIAL INSPECTION,f,1,CONLEY FAON,3.6,3.6,0,0,0,0,7.8,7.8,,50,t,t,t,t,t,t,2022-07-27
277333,200655,6002,SUMMER SEAT HOA POOL,105 GATEWAY DRIVE,,Ohio Township,PITTSBURGH,Allegheny County,PA,15237,40.537017,-80.095419,POOL (CONDO OUTDOOR),2022-07-20T09:00:00,2022-07-21T09:25:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,2.2,,0,,,,7.4,,<30,230,t,t,t,t,t,t,2022-08-03
277334,200660,8897,SEWICKLEY RIDGE POOL,148 FREEDOM  LANE,,OHIO,Sewickley,Allegheny County,PA,15143,40.538754,-80.1167985,POOL (CONDO OUTDOOR),2022-07-20T10:05:00,2022-07-21T10:25:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,1.8,,0.2,,,,7.4,,<30,195,t,t,t,t,t,t,2022-07-25
277335,200661,8898,SEWICKLEY RIDGE SPA,148 FREEDOM LANE,,Ohio Township,Sewickley,Allegheny County,PA,15143,40.538754,-80.1167985,SPA/HOT TUB (OUTDOOR),2022-07-20T10:25:00,2022-07-21T10:35:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,6.4,,0.2,,,,7.4,,,55,t,t,t,t,t,t,2022-07-25
277336,200665,414,OAK HILL APT POOL,280 BURROWS STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15213,40.439682,-79.970085,POOLS (OUTDOOR),2022-07-20T10:10:00,2022-07-21T10:45:00,INITIAL INSPECTION,t,1,WILSON ANGELA,1.6,,0.2,,,,7.4,,30,80,t,t,f,t,t,t,2022-08-05
277337,200674,1010,STAUNTON HEIGHTS CONDO POOL,1501 STAUNTON DRIVE,,Moon Township,CORAOPOLIS,Allegheny County,PA,15108,40.544208,-80.203383,POOL (CONDO OUTDOOR),2022-07-19T09:20:00,2022-07-21T10:05:00,FOLLOW UP INSPECTION,t,3,MANOWN MARYANN,3,,0,,,,7.6,,<30,55,t,t,f,t,t,t,2022-07-22
277338,200686,5481,EASTSIDE BOND APARTMENT POOL,6105 SPIRIT STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15206,40.460067,-79.9232535,POOLS (OUTDOOR),2022-07-21T14:45:00,2022-07-22T15:15:00,FOLLOW UP INSPECTION,t,2,ANDERSON IAN,,,,,,,,,,,t,t,f,t,t,t,2022-07-25
277339,200688,2452,BOWER HILL SWIM CLUB - WADING POOL,1600 BOWER HILL ROAD,,Scott Township,PITTSBURGH,Allegheny County,PA,15243,40.372101,-80.0806995,WADING POOL SYSTEM,2022-07-21T14:50:00,2022-07-22T13:00:00,INITIAL INSPECTION,t,1,WOLFE CURRIER,2.4,,0,,,,7.6,,<30,90,t,t,f,t,t,t,2022-08-12
277340,200690,2412,TWIN OAKS MANOR CONDO POOL,8000 SANLIN DRIVE,,Moon Township,CORAOPOLIS,Allegheny County,PA,15108,40.509234,-80.208,POOL (CONDO OUTDOOR),2022-07-19T13:20:00,2022-07-22T14:15:00,FOLLOW UP INSPECTION,t,3,MANOWN MARYANN,5,,0,,,,7.2,,<30,140,t,t,f,t,t,t,2022-07-22
277341,200695,2316,CHATEAU PERRY POOL,951 PERRY HIGHWAY,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,40.535937,-80.037396,POOLS (OUTDOOR),2022-07-21T14:15:00,2022-07-22T14:35:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,1.6,1.8,0,0,,,7.4,7.4,<30,95,t,t,f,t,t,t,2022-07-25
